N,M_configured_slots,frequency_Hz,FULL_Mbit_s,DELTA_K0_Mbit_s,DELTA_K240_Mbit_s,DELTA_K480_Mbit_s,USB_raw_Mbit_s,q_ESKF_total,T_sync_s,DELTA_K0_no_ESKF_bound_Mbit_s,DELTA_K240_no_ESKF_bound_Mbit_s,DELTA_K480_no_ESKF_bound_Mbit_s
8,8,550,36.9952,3.2646399999999995,20.12992,36.9952,480.0,0.0018181818181818182,1.0,3.2032,20.0992,36.9952
8,8,575,38.6768,3.4102399999999995,21.04352,38.6768,480.0,0.0017391304347826088,1.0,3.3488,21.0128,38.6768
8,8,600,40.3584,3.55584,21.95712,40.3584,480.0,0.0016666666666666668,1.0,3.4944,21.9264,40.3584
8,8,625,42.04,3.70144,22.870719999999995,42.04,480.0,0.0016,1.0,3.64,22.84,42.04
8,8,650,43.7216,3.8470400000000007,23.784319999999997,43.7216,480.0,0.0015384615384615385,1.0,3.7856,23.7536,43.7216
8,8,675,45.4032,3.99264,24.697919999999996,45.4032,480.0,0.0014814814814814814,1.0,3.9312,24.6672,45.4032
8,8,700,47.0848,4.13824,25.61152,47.0848,480.0,0.0014285714285714286,1.0,4.0768,25.5808,47.0848
9,9,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
9,9,25,1.8912,0.23232000000000003,1.0617599999999998,1.8912,480.0,0.04,1.0,0.1632,1.0272,1.8912
9,9,50,3.7824,0.39552,2.08896,3.7824,480.0,0.02,1.0,0.3264,2.0544,3.7824
9,9,75,5.6736,0.55872,3.1161599999999994,5.6736,480.0,0.013333333333333334,1.0,0.4896,3.0816,5.6736
9,9,100,7.5648,0.72192,4.14336,7.5648,480.0,0.01,1.0,0.6528,4.1088,7.5648
9,9,125,9.456,0.8851200000000001,5.170559999999999,9.456,480.0,0.008,1.0,0.816,5.136,9.456
9,9,150,11.3472,1.04832,6.19776,11.3472,480.0,0.006666666666666667,1.0,0.9792,6.1632,11.3472
9,9,175,13.2384,1.21152,7.22496,13.2384,480.0,0.005714285714285714,1.0,1.1424,7.1904,13.2384
9,9,200,15.1296,1.37472,8.25216,15.1296,480.0,0.005,1.0,1.3056,8.2176,15.1296
9,9,225,17.0208,1.53792,9.27936,17.0208,480.0,0.0044444444444444444,1.0,1.4688,9.2448,17.0208
9,9,250,18.912,1.7011200000000002,10.306560000000001,18.912,480.0,0.004,1.0,1.632,10.272,18.912
9,9,275,20.8032,1.86432,11.333759999999998,20.8032,480.0,0.0036363636363636364,1.0,1.7952,11.2992,20.8032
9,9,300,22.6944,2.0275200000000004,12.360960000000002,22.6944,480.0,0.0033333333333333335,1.0,1.9584,12.3264,22.6944
9,9,325,24.5856,2.1907199999999993,13.38816,24.5856,480.0,0.003076923076923077,1.0,2.1216,13.3536,24.5856
9,9,350,26.4768,2.3539199999999996,14.415359999999998,26.4768,480.0,0.002857142857142857,1.0,2.2848,14.3808,26.4768
9,9,375,28.368,2.51712,15.442559999999999,28.368,480.0,0.0026666666666666666,1.0,2.448,15.408,28.368
9,9,400,30.2592,2.68032,16.46976,30.2592,480.0,0.0025,1.0,2.6112,16.4352,30.2592
9,9,425,32.1504,2.84352,17.496960000000005,32.1504,480.0,0.002352941176470588,1.0,2.7744,17.4624,32.1504
9,9,450,34.0416,3.0067199999999996,18.52416,34.0416,480.0,0.0022222222222222222,1.0,2.9376,18.4896,34.0416
9,9,475,35.9328,3.16992,19.55136,35.9328,480.0,0.002105263157894737,1.0,3.1008,19.5168,35.9328
9,9,500,37.824,3.3331199999999996,20.578559999999996,37.824,480.0,0.002,1.0,3.264,20.544,37.824
9,9,525,39.7152,3.49632,21.60576,39.71520000000001,480.0,0.0019047619047619048,1.0,3.4272,21.5712,39.7152
9,9,550,41.6064,3.6595199999999997,22.63296,41.6064,480.0,0.0018181818181818182,1.0,3.5904,22.5984,41.6064
9,9,575,43.4976,3.8227199999999995,23.660159999999998,43.4976,480.0,0.0017391304347826088,1.0,3.7536,23.6256,43.4976
9,9,600,45.3888,3.98592,24.68736,45.3888,480.0,0.0016666666666666668,1.0,3.9168,24.6528,45.3888
9,9,625,47.28,4.149120000000001,25.714559999999995,47.28,480.0,0.0016,1.0,4.08,25.68,47.28
9,9,650,49.1712,4.31232,26.74176,49.1712,480.0,0.0015384615384615385,1.0,4.2432,26.7072,49.1712
9,9,675,51.0624,4.47552,27.768959999999993,51.0624,480.0,0.0014814814814814814,1.0,4.4064,27.7344,51.0624
9,9,700,52.9536,4.63872,28.79616,52.9536,480.0,0.0014285714285714286,1.0,4.5696,28.7616,52.9536
10,10,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
10,10,25,2.1008,0.2576,1.1791999999999998,2.1008,480.0,0.04,1.0,0.1808,1.1408,2.1008
10,10,50,4.2016,0.4384,2.32,4.2016,480.0,0.02,1.0,0.3616,2.2816,4.2016
10,10,75,6.3024,0.6192,3.4608,6.3024,480.0,0.013333333333333334,1.0,0.5424,3.4224,6.3024
10,10,100,8.4032,0.8,4.601600000000001,8.4032,480.0,0.01,1.0,0.7232,4.5632,8.4032
10,10,125,10.504,0.9808000000000001,5.7424,10.504,480.0,0.008,1.0,0.904,5.704,10.504
10,10,150,12.6048,1.1616,6.8832,12.6048,480.0,0.006666666666666667,1.0,1.0848,6.8448,12.6048
10,10,175,14.7056,1.3424,8.024,14.7056,480.0,0.005714285714285714,1.0,1.2656,7.9856,14.7056
10,10,200,16.8064,1.5232,9.1648,16.8064,480.0,0.005,1.0,1.4464,9.1264,16.8064
10,10,225,18.9072,1.704,10.3056,18.9072,480.0,0.0044444444444444444,1.0,1.6272,10.2672,18.9072
10,10,250,21.008,1.8848000000000003,11.446400000000002,21.008,480.0,0.004,1.0,1.808,11.408,21.008
10,10,275,23.1088,2.0656,12.587199999999996,23.1088,480.0,0.0036363636363636364,1.0,1.9888,12.5488,23.1088
10,10,300,25.2096,2.2464,13.728,25.2096,480.0,0.0033333333333333335,1.0,2.1696,13.6896,25.2096
10,10,325,27.3104,2.4271999999999996,14.8688,27.3104,480.0,0.003076923076923077,1.0,2.3504,14.8304,27.3104
10,10,350,29.4112,2.6079999999999997,16.0096,29.4112,480.0,0.002857142857142857,1.0,2.5312,15.9712,29.4112
10,10,375,31.512,2.7888,17.150399999999998,31.512,480.0,0.0026666666666666666,1.0,2.712,17.112,31.512
10,10,400,33.6128,2.9696,18.2912,33.6128,480.0,0.0025,1.0,2.8928,18.2528,33.6128
10,10,425,35.7136,3.1504,19.432000000000002,35.7136,480.0,0.002352941176470588,1.0,3.0736,19.3936,35.7136
10,10,450,37.8144,3.3311999999999995,20.5728,37.8144,480.0,0.0022222222222222222,1.0,3.2544,20.5344,37.8144
10,10,475,39.9152,3.5119999999999996,21.7136,39.9152,480.0,0.002105263157894737,1.0,3.4352,21.6752,39.9152
10,10,500,42.016,3.692799999999999,22.854399999999995,42.016,480.0,0.002,1.0,3.616,22.816,42.016
10,10,525,44.1168,3.8736,23.9952,44.116800000000005,480.0,0.0019047619047619048,1.0,3.7968,23.9568,44.1168
10,10,550,46.2176,4.054399999999999,25.136,46.2176,480.0,0.0018181818181818182,1.0,3.9776,25.0976,46.2176
10,10,575,48.3184,4.2352,26.276799999999998,48.3184,480.0,0.0017391304347826088,1.0,4.1584,26.2384,48.3184
10,10,600,50.4192,4.416,27.4176,50.4192,480.0,0.0016666666666666668,1.0,4.3392,27.3792,50.4192
10,10,625,52.52,4.5968,28.558399999999995,52.52,480.0,0.0016,1.0,4.52,28.52,52.52
10,10,650,54.6208,4.7776,29.6992,54.6208,480.0,0.0015384615384615385,1.0,4.7008,29.6608,54.6208
10,10,675,56.7216,4.9584,30.839999999999993,56.7216,480.0,0.0014814814814814814,1.0,4.8816,30.8016,56.7216
10,10,700,58.8224,5.1392,31.9808,58.8224,480.0,0.0014285714285714286,1.0,5.0624,31.9424,58.8224
11,11,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
11,11,25,2.3104,0.28288,1.2966399999999998,2.3104,480.0,0.04,1.0,0.1984,1.2544,2.3104
11,11,50,4.6208,0.48127999999999993,2.55104,4.6208,480.0,0.02,1.0,0.3968,2.5088,4.6208
11,11,75,6.9312,0.67968,3.80544,6.9312,480.0,0.013333333333333334,1.0,0.5952,3.7632,6.9312
11,11,100,9.2416,0.8780799999999999,5.059840000000001,9.2416,480.0,0.01,1.0,0.7936,5.0176,9.2416
11,11,125,11.552,1.07648,6.314239999999999,11.552,480.0,0.008,1.0,0.992,6.272,11.552
11,11,150,13.8624,1.27488,7.568640000000001,13.8624,480.0,0.006666666666666667,1.0,1.1904,7.5264,13.8624
11,11,175,16.1728,1.47328,8.82304,16.1728,480.0,0.005714285714285714,1.0,1.3888,8.7808,16.1728
11,11,200,18.4832,1.67168,10.07744,18.4832,480.0,0.005,1.0,1.5872,10.0352,18.4832
11,11,225,20.7936,1.87008,11.33184,20.7936,480.0,0.0044444444444444444,1.0,1.7856,11.2896,20.7936
11,11,250,23.104,2.06848,12.586240000000002,23.104,480.0,0.004,1.0,1.984,12.544,23.104
11,11,275,25.4144,2.26688,13.840639999999999,25.4144,480.0,0.0036363636363636364,1.0,2.1824,13.7984,25.4144
11,11,300,27.7248,2.46528,15.09504,27.7248,480.0,0.0033333333333333335,1.0,2.3808,15.0528,27.7248
11,11,325,30.0352,2.6636799999999994,16.34944,30.0352,480.0,0.003076923076923077,1.0,2.5792,16.3072,30.0352
11,11,350,32.3456,2.8620799999999997,17.60384,32.3456,480.0,0.002857142857142857,1.0,2.7776,17.5616,32.3456
11,11,375,34.656,3.0604800000000005,18.85824,34.656,480.0,0.0026666666666666666,1.0,2.976,18.816,34.656
11,11,400,36.9664,3.2588800000000004,20.112640000000003,36.9664,480.0,0.0025,1.0,3.1744,20.0704,36.9664
11,11,425,39.2768,3.45728,21.367040000000003,39.2768,480.0,0.002352941176470588,1.0,3.3728,21.3248,39.2768
11,11,450,41.5872,3.6556799999999994,22.62144,41.5872,480.0,0.0022222222222222222,1.0,3.5712,22.5792,41.5872
11,11,475,43.8976,3.8540799999999997,23.875840000000004,43.8976,480.0,0.002105263157894737,1.0,3.7696,23.8336,43.8976
11,11,500,46.208,4.052479999999999,25.130239999999997,46.208,480.0,0.002,1.0,3.968,25.088,46.208
11,11,525,48.5184,4.25088,26.38464,48.51840000000001,480.0,0.0019047619047619048,1.0,4.1664,26.3424,48.5184
11,11,550,50.8288,4.44928,27.63904,50.8288,480.0,0.0018181818181818182,1.0,4.3648,27.5968,50.8288
11,11,575,53.1392,4.647679999999999,28.893439999999995,53.1392,480.0,0.0017391304347826088,1.0,4.5632,28.8512,53.1392
11,11,600,55.4496,4.84608,30.147839999999995,55.4496,480.0,0.0016666666666666668,1.0,4.7616,30.1056,55.4496
11,11,625,57.76,5.04448,31.402239999999995,57.76,480.0,0.0016,1.0,4.96,31.36,57.76
11,11,650,60.0704,5.24288,32.656639999999996,60.0704,480.0,0.0015384615384615385,1.0,5.1584,32.6144,60.0704
11,11,675,62.3808,5.44128,33.91103999999999,62.3808,480.0,0.0014814814814814814,1.0,5.3568,33.8688,62.3808
11,11,700,64.6912,5.639679999999999,35.16544,64.6912,480.0,0.0014285714285714286,1.0,5.5552,35.1232,64.6912
12,12,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
12,12,25,2.52,0.30816000000000004,1.41408,2.52,480.0,0.04,1.0,0.216,1.368,2.52
12,12,50,5.04,0.52416,2.7820800000000006,5.04,480.0,0.02,1.0,0.432,2.736,5.04
12,12,75,7.56,0.74016,4.150079999999999,7.56,480.0,0.013333333333333334,1.0,0.648,4.104,7.56
12,12,100,10.08,0.9561599999999999,5.51808,10.08,480.0,0.01,1.0,0.864,5.472,10.08
12,12,125,12.6,1.17216,6.886079999999999,12.6,480.0,0.008,1.0,1.08,6.84,12.6
12,12,150,15.12,1.3881600000000003,8.25408,15.12,480.0,0.006666666666666667,1.0,1.296,8.208,15.12
12,12,175,17.64,1.6041600000000003,9.62208,17.64,480.0,0.005714285714285714,1.0,1.512,9.576,17.64
12,12,200,20.16,1.8201599999999998,10.990079999999999,20.16,480.0,0.005,1.0,1.728,10.944,20.16
12,12,225,22.68,2.03616,12.35808,22.68,480.0,0.0044444444444444444,1.0,1.944,12.312,22.68
12,12,250,25.2,2.25216,13.726080000000001,25.2,480.0,0.004,1.0,2.16,13.68,25.2
12,12,275,27.72,2.4681599999999997,15.094079999999998,27.72,480.0,0.0036363636363636364,1.0,2.376,15.048,27.72
12,12,300,30.24,2.68416,16.46208,30.24,480.0,0.0033333333333333335,1.0,2.592,16.416,30.24
12,12,325,32.76,2.9001599999999996,17.83008,32.76,480.0,0.003076923076923077,1.0,2.808,17.784,32.76
12,12,350,35.28,3.1161599999999994,19.198079999999997,35.28,480.0,0.002857142857142857,1.0,3.024,19.152,35.28
12,12,375,37.8,3.33216,20.56608,37.8,480.0,0.0026666666666666666,1.0,3.24,20.52,37.8
12,12,400,40.32,3.5481600000000006,21.93408,40.32,480.0,0.0025,1.0,3.456,21.888,40.32
12,12,425,42.84,3.7641600000000004,23.302080000000004,42.84,480.0,0.002352941176470588,1.0,3.672,23.256,42.84
12,12,450,45.36,3.9801599999999997,24.670080000000002,45.36,480.0,0.0022222222222222222,1.0,3.888,24.624,45.36
12,12,475,47.88,4.19616,26.038080000000004,47.88,480.0,0.002105263157894737,1.0,4.104,25.992,47.88
12,12,500,50.4,4.41216,27.406079999999996,50.4,480.0,0.002,1.0,4.32,27.36,50.4
12,12,525,52.92,4.628160000000001,28.77408,52.920000000000016,480.0,0.0019047619047619048,1.0,4.536,28.728,52.92
12,12,550,55.44,4.844159999999999,30.142079999999996,55.44,480.0,0.0018181818181818182,1.0,4.752,30.096,55.44
12,12,575,57.96,5.060159999999999,31.510079999999995,57.96,480.0,0.0017391304347826088,1.0,4.968,31.464,57.96
12,12,600,60.48,5.276159999999999,32.87808,60.48,480.0,0.0016666666666666668,1.0,5.184,32.832,60.48
12,12,625,63.0,5.49216,34.24607999999999,63.0,480.0,0.0016,1.0,5.4,34.2,63.0
12,12,650,65.52,5.708160000000001,35.61408,65.52,480.0,0.0015384615384615385,1.0,5.616,35.568,65.52
12,12,675,68.04,5.92416,36.98207999999999,68.04,480.0,0.0014814814814814814,1.0,5.832,36.936,68.04
12,12,700,70.56,6.14016,38.35008,70.56,480.0,0.0014285714285714286,1.0,6.048,38.304,70.56
13,13,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
13,13,25,2.7296,0.33344,1.53152,2.7296,480.0,0.04,1.0,0.2336,1.4816,2.7296
13,13,50,5.4592,0.56704,3.01312,5.4592,480.0,0.02,1.0,0.4672,2.9632,5.4592
13,13,75,8.1888,0.8006399999999999,4.49472,8.1888,480.0,0.013333333333333334,1.0,0.7008,4.4448,8.1888
13,13,100,10.9184,1.03424,5.97632,10.9184,480.0,0.01,1.0,0.9344,5.9264,10.9184
13,13,125,13.648,1.2678400000000003,7.457919999999999,13.648,480.0,0.008,1.0,1.168,7.408,13.648
13,13,150,16.3776,1.50144,8.93952,16.3776,480.0,0.006666666666666667,1.0,1.4016,8.8896,16.3776
13,13,175,19.1072,1.7350400000000001,10.42112,19.1072,480.0,0.005714285714285714,1.0,1.6352,10.3712,19.1072
13,13,200,21.8368,1.9686399999999997,11.90272,21.8368,480.0,0.005,1.0,1.8688,11.8528,21.8368
13,13,225,24.5664,2.20224,13.38432,24.5664,480.0,0.0044444444444444444,1.0,2.1024,13.3344,24.5664
13,13,250,27.296,2.43584,14.865920000000003,27.296,480.0,0.004,1.0,2.336,14.816,27.296
13,13,275,30.0256,2.6694399999999994,16.347519999999996,30.0256,480.0,0.0036363636363636364,1.0,2.5696,16.2976,30.0256
13,13,300,32.7552,2.9030400000000003,17.82912,32.7552,480.0,0.0033333333333333335,1.0,2.8032,17.7792,32.7552
13,13,325,35.4848,3.1366399999999994,19.31072,35.4848,480.0,0.003076923076923077,1.0,3.0368,19.2608,35.4848
13,13,350,38.2144,3.37024,20.792319999999997,38.2144,480.0,0.002857142857142857,1.0,3.2704,20.7424,38.2144
13,13,375,40.944,3.60384,22.27392,40.944,480.0,0.0026666666666666666,1.0,3.504,22.224,40.944
13,13,400,43.6736,3.83744,23.75552,43.6736,480.0,0.0025,1.0,3.7376,23.7056,43.6736
13,13,425,46.4032,4.071040000000001,25.237120000000004,46.4032,480.0,0.002352941176470588,1.0,3.9712,25.1872,46.4032
13,13,450,49.1328,4.304639999999999,26.718720000000005,49.1328,480.0,0.0022222222222222222,1.0,4.2048,26.6688,49.1328
13,13,475,51.8624,4.53824,28.200320000000005,51.8624,480.0,0.002105263157894737,1.0,4.4384,28.1504,51.8624
13,13,500,54.592,4.771839999999999,29.681919999999995,54.592,480.0,0.002,1.0,4.672,29.632,54.592
13,13,525,57.3216,5.005440000000001,31.16352,57.32160000000002,480.0,0.0019047619047619048,1.0,4.9056,31.1136,57.3216
13,13,550,60.0512,5.239039999999999,32.64512,60.0512,480.0,0.0018181818181818182,1.0,5.1392,32.5952,60.0512
13,13,575,62.7808,5.47264,34.12672,62.7808,480.0,0.0017391304347826088,1.0,5.3728,34.0768,62.7808
13,13,600,65.5104,5.70624,35.60832,65.5104,480.0,0.0016666666666666668,1.0,5.6064,35.5584,65.5104
13,13,625,68.24,5.93984,37.08991999999999,68.24,480.0,0.0016,1.0,5.84,37.04,68.24
13,13,650,70.9696,6.17344,38.57152,70.9696,480.0,0.0015384615384615385,1.0,6.0736,38.5216,70.9696
13,13,675,73.6992,6.40704,40.05311999999999,73.6992,480.0,0.0014814814814814814,1.0,6.3072,40.0032,73.6992
13,13,700,76.4288,6.64064,41.53472,76.4288,480.0,0.0014285714285714286,1.0,6.5408,41.4848,76.4288
14,14,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
14,14,25,2.9392,0.35872,1.6489599999999998,2.9392,480.0,0.04,1.0,0.2512,1.5952,2.9392
14,14,50,5.8784,0.6099199999999999,3.24416,5.8784,480.0,0.02,1.0,0.5024,3.1904,5.8784
14,14,75,8.8176,0.86112,4.83936,8.8176,480.0,0.013333333333333334,1.0,0.7536,4.7856,8.8176
14,14,100,11.7568,1.11232,6.434560000000001,11.7568,480.0,0.01,1.0,1.0048,6.3808,11.7568
14,14,125,14.696,1.36352,8.029759999999998,14.696,480.0,0.008,1.0,1.256,7.976,14.696
14,14,150,17.6352,1.6147200000000002,9.624960000000002,17.6352,480.0,0.006666666666666667,1.0,1.5072,9.5712,17.6352
14,14,175,20.5744,1.8659200000000002,11.22016,20.5744,480.0,0.005714285714285714,1.0,1.7584,11.1664,20.5744
14,14,200,23.5136,2.11712,12.81536,23.5136,480.0,0.005,1.0,2.0096,12.7616,23.5136
14,14,225,26.4528,2.36832,14.41056,26.4528,480.0,0.0044444444444444444,1.0,2.2608,14.3568,26.4528
14,14,250,29.392,2.61952,16.005760000000002,29.392,480.0,0.004,1.0,2.512,15.952,29.392
14,14,275,32.3312,2.8707199999999995,17.600959999999997,32.3312,480.0,0.0036363636363636364,1.0,2.7632,17.5472,32.3312
14,14,300,35.2704,3.12192,19.19616,35.2704,480.0,0.0033333333333333335,1.0,3.0144,19.1424,35.2704
14,14,325,38.2096,3.3731199999999997,20.79136,38.2096,480.0,0.003076923076923077,1.0,3.2656,20.7376,38.2096
14,14,350,41.1488,3.6243199999999995,22.386559999999996,41.1488,480.0,0.002857142857142857,1.0,3.5168,22.3328,41.1488
14,14,375,44.088,3.8755200000000003,23.98176,44.088,480.0,0.0026666666666666666,1.0,3.768,23.928,44.088
14,14,400,47.0272,4.126720000000001,25.576960000000003,47.0272,480.0,0.0025,1.0,4.0192,25.5232,47.0272
14,14,425,49.9664,4.37792,27.17216000000001,49.9664,480.0,0.002352941176470588,1.0,4.2704,27.1184,49.9664
14,14,450,52.9056,4.62912,28.767360000000004,52.9056,480.0,0.0022222222222222222,1.0,4.5216,28.7136,52.9056
14,14,475,55.8448,4.880319999999999,30.36256000000001,55.8448,480.0,0.002105263157894737,1.0,4.7728,30.3088,55.8448
14,14,500,58.784,5.131519999999999,31.957759999999997,58.784,480.0,0.002,1.0,5.024,31.904,58.784
14,14,525,61.7232,5.382720000000001,33.55296,61.72320000000001,480.0,0.0019047619047619048,1.0,5.2752,33.4992,61.7232
14,14,550,64.6624,5.633919999999999,35.14816,64.6624,480.0,0.0018181818181818182,1.0,5.5264,35.0944,64.6624
14,14,575,67.6016,5.885119999999999,36.74336,67.6016,480.0,0.0017391304347826088,1.0,5.7776,36.6896,67.6016
14,14,600,70.5408,6.136319999999999,38.338559999999994,70.5408,480.0,0.0016666666666666668,1.0,6.0288,38.2848,70.5408
14,14,625,73.48,6.387519999999999,39.93375999999999,73.48,480.0,0.0016,1.0,6.28,39.88,73.48
14,14,650,76.4192,6.638720000000001,41.52895999999999,76.4192,480.0,0.0015384615384615385,1.0,6.5312,41.4752,76.4192
14,14,675,79.3584,6.88992,43.12415999999999,79.3584,480.0,0.0014814814814814814,1.0,6.7824,43.0704,79.3584
14,14,700,82.2976,7.141119999999999,44.71936,82.2976,480.0,0.0014285714285714286,1.0,7.0336,44.6656,82.2976
15,15,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
15,15,25,3.1488,0.384,1.7663999999999995,3.1488,480.0,0.04,1.0,0.2688,1.7088,3.1488
15,15,50,6.2976,0.6527999999999999,3.4752,6.2976,480.0,0.02,1.0,0.5376,3.4176,6.2976
15,15,75,9.4464,0.9216,5.184,9.4464,480.0,0.013333333333333334,1.0,0.8064,5.1264,9.4464
15,15,100,12.5952,1.1904,6.892800000000002,12.5952,480.0,0.01,1.0,1.0752,6.8352,12.5952
15,15,125,15.744,1.4592,8.601599999999998,15.744,480.0,0.008,1.0,1.344,8.544,15.744
15,15,150,18.8928,1.728,10.3104,18.8928,480.0,0.006666666666666667,1.0,1.6128,10.2528,18.8928
15,15,175,22.0416,1.9968000000000001,12.0192,22.0416,480.0,0.005714285714285714,1.0,1.8816,11.9616,22.0416
15,15,200,25.1904,2.2656,13.728,25.1904,480.0,0.005,1.0,2.1504,13.6704,25.1904
15,15,225,28.3392,2.5344,15.4368,28.3392,480.0,0.0044444444444444444,1.0,2.4192,15.3792,28.3392
15,15,250,31.488,2.8032000000000004,17.145600000000005,31.488,480.0,0.004,1.0,2.688,17.088,31.488
15,15,275,34.6368,3.072,18.854399999999995,34.6368,480.0,0.0036363636363636364,1.0,2.9568,18.7968,34.6368
15,15,300,37.7856,3.3408,20.5632,37.7856,480.0,0.0033333333333333335,1.0,3.2256,20.5056,37.7856
15,15,325,40.9344,3.6095999999999995,22.272,40.9344,480.0,0.003076923076923077,1.0,3.4944,22.2144,40.9344
15,15,350,44.0832,3.878399999999999,23.980799999999995,44.0832,480.0,0.002857142857142857,1.0,3.7632,23.9232,44.0832
15,15,375,47.232,4.147200000000001,25.689599999999995,47.232,480.0,0.0026666666666666666,1.0,4.032,25.632,47.232
15,15,400,50.3808,4.416,27.3984,50.3808,480.0,0.0025,1.0,4.3008,27.3408,50.3808
15,15,425,53.5296,4.6848,29.107200000000002,53.5296,480.0,0.002352941176470588,1.0,4.5696,29.0496,53.5296
15,15,450,56.6784,4.9536,30.816,56.6784,480.0,0.0022222222222222222,1.0,4.8384,30.7584,56.6784
15,15,475,59.8272,5.2224,32.524800000000006,59.8272,480.0,0.002105263157894737,1.0,5.1072,32.4672,59.8272
15,15,500,62.976,5.491199999999999,34.2336,62.976,480.0,0.002,1.0,5.376,34.176,62.976
15,15,525,66.1248,5.760000000000001,35.9424,66.12480000000002,480.0,0.0019047619047619048,1.0,5.6448,35.8848,66.1248
15,15,550,69.2736,6.0287999999999995,37.6512,69.2736,480.0,0.0018181818181818182,1.0,5.9136,37.5936,69.2736
15,15,575,72.4224,6.2976,39.36,72.4224,480.0,0.0017391304347826088,1.0,6.1824,39.3024,72.4224
15,15,600,75.5712,6.5664,41.0688,75.5712,480.0,0.0016666666666666668,1.0,6.4512,41.0112,75.5712
15,15,625,78.72,6.8352,42.77759999999999,78.72,480.0,0.0016,1.0,6.72,42.72,78.72
15,15,650,81.8688,7.104,44.48639999999999,81.8688,480.0,0.0015384615384615385,1.0,6.9888,44.4288,81.8688
15,15,675,85.0176,7.3728,46.195199999999986,85.0176,480.0,0.0014814814814814814,1.0,7.2576,46.1376,85.0176
15,15,700,88.1664,7.6415999999999995,47.904,88.1664,480.0,0.0014285714285714286,1.0,7.5264,47.8464,88.1664
16,16,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
16,16,25,3.3584,0.40928,1.8838399999999997,3.3584,480.0,0.04,1.0,0.2864,1.8224,3.3584
16,16,50,6.7168,0.6956799999999999,3.70624,6.7168,480.0,0.02,1.0,0.5728,3.6448,6.7168
16,16,75,10.0752,0.98208,5.52864,10.0752,480.0,0.013333333333333334,1.0,0.8592,5.4672,10.0752
16,16,100,13.4336,1.26848,7.351040000000001,13.4336,480.0,0.01,1.0,1.1456,7.2896,13.4336
16,16,125,16.792,1.55488,9.173439999999998,16.792,480.0,0.008,1.0,1.432,9.112,16.792
16,16,150,20.1504,1.84128,10.99584,20.1504,480.0,0.006666666666666667,1.0,1.7184,10.9344,20.1504
16,16,175,23.5088,2.12768,12.81824,23.5088,480.0,0.005714285714285714,1.0,2.0048,12.7568,23.5088
16,16,200,26.8672,2.41408,14.64064,26.8672,480.0,0.005,1.0,2.2912,14.5792,26.8672
16,16,225,30.2256,2.70048,16.46304,30.2256,480.0,0.0044444444444444444,1.0,2.5776,16.4016,30.2256
16,16,250,33.584,2.98688,18.285440000000005,33.584,480.0,0.004,1.0,2.864,18.224,33.584
16,16,275,36.9424,3.27328,20.107839999999996,36.9424,480.0,0.0036363636363636364,1.0,3.1504,20.0464,36.9424
16,16,300,40.3008,3.55968,21.93024,40.3008,480.0,0.0033333333333333335,1.0,3.4368,21.8688,40.3008
16,16,325,43.6592,3.8460799999999997,23.75264,43.6592,480.0,0.003076923076923077,1.0,3.7232,23.6912,43.6592
16,16,350,47.0176,4.132479999999999,25.575039999999998,47.0176,480.0,0.002857142857142857,1.0,4.0096,25.5136,47.0176
16,16,375,50.376,4.41888,27.39744,50.376,480.0,0.0026666666666666666,1.0,4.296,27.336,50.376
16,16,400,53.7344,4.70528,29.219840000000005,53.7344,480.0,0.0025,1.0,4.5824,29.1584,53.7344
16,16,425,57.0928,4.99168,31.042240000000007,57.0928,480.0,0.002352941176470588,1.0,4.8688,30.9808,57.0928
16,16,450,60.4512,5.27808,32.86464,60.4512,480.0,0.0022222222222222222,1.0,5.1552,32.8032,60.4512
16,16,475,63.8096,5.564479999999999,34.68704000000001,63.8096,480.0,0.002105263157894737,1.0,5.4416,34.6256,63.8096
16,16,500,67.168,5.850879999999999,36.50943999999999,67.168,480.0,0.002,1.0,5.728,36.448,67.168
16,16,525,70.5264,6.1372800000000005,38.33184,70.52640000000001,480.0,0.0019047619047619048,1.0,6.0144,38.2704,70.5264
16,16,550,73.8848,6.423679999999999,40.15424,73.8848,480.0,0.0018181818181818182,1.0,6.3008,40.0928,73.8848
16,16,575,77.2432,6.710079999999999,41.97664,77.2432,480.0,0.0017391304347826088,1.0,6.5872,41.9152,77.2432
16,16,600,80.6016,6.99648,43.79904,80.6016,480.0,0.0016666666666666668,1.0,6.8736,43.7376,80.6016
16,16,625,83.96,7.28288,45.62143999999999,83.96,480.0,0.0016,1.0,7.16,45.56,83.96
16,16,650,87.3184,7.569280000000001,47.443839999999994,87.3184,480.0,0.0015384615384615385,1.0,7.4464,47.3824,87.3184
